year,class,emirate,nationality,guests,nights
2003,5 star,  Ras Al Khaima & Fujeira ,Egypt,536,1047
2003,4 star,  Ras Al Khaima & Fujeira ,Egypt,569,1383
2003,3 star ,  Ras Al Khaima & Fujeira ,Egypt,412,1579
2003,2 star,  Ras Al Khaima & Fujeira ,Egypt,0,0
2002,5 star,abu dhabi,Egypt,11049,29449
2002,4 star,abu dhabi,Egypt,17028,55389
2002,3 star ,abu dhabi,Egypt,862,2127
2002,2 star,abu dhabi,Egypt,0,0
2002,5 star,dubai,Egypt,25880,53481
2002,4 star,dubai,Egypt,12042,23267
2002,3 star ,dubai,Egypt,21976,40084
2002,2 star,dubai,Egypt,6582,12007
2002,5 star,sharjah and ajman,Egypt,8418,15356
2002,4 star,sharjah and ajman,Egypt,3428,12199
2002,3 star ,sharjah and ajman,Egypt,1038,2078
2002,2 star,sharjah and ajman,Egypt,242,505
2002,5 star, Umm Al-Qiwain,Egypt,298,507
2002,4 star, Umm Al-Qiwain,Egypt,286,648
2002,3 star , Umm Al-Qiwain,Egypt,0,0
2002,2 star, Umm Al-Qiwain,Egypt,267,2236
2002,5 star,  Ras Al Khaima & Fujeira ,Egypt,835,1495
2002,4 star,  Ras Al Khaima & Fujeira ,Egypt,1095,2069
2002,3 star ,  Ras Al Khaima & Fujeira ,Egypt,496,1129
2002,2 star,  Ras Al Khaima & Fujeira ,Egypt,0,0
2001,5 star,abu dhabi,Egypt,11242,29481
2001,4 star,abu dhabi,Egypt,14101,62002
2001,3 star ,abu dhabi,Egypt,920,2329
2001,2 star,abu dhabi,Egypt,0,0
2001,5 star,dubai,Egypt,21983,47567
2001,4 star,dubai,Egypt,12060,23903
2001,3 star ,dubai,Egypt,14333,28882
2001,2 star,dubai,Egypt,7382,14364
2001,5 star,sharjah and ajman,Egypt,7749,14019
2001,4 star,sharjah and ajman,Egypt,3596,11488
2001,3 star ,sharjah and ajman,Egypt,0,0
2001,2 star,sharjah and ajman,Egypt,0,0
2001,5 star, Umm Al-Qiwain,Egypt,0,0
2001,4 star, Umm Al-Qiwain,Egypt,333,1783
2001,3 star , Umm Al-Qiwain,Egypt,0,0
2001,2 star, Umm Al-Qiwain,Egypt,0,0
2001,5 star,  Ras Al Khaima & Fujeira ,Egypt,790,1405
2001,4 star,  Ras Al Khaima & Fujeira ,Egypt,1040,2298
2001,3 star ,  Ras Al Khaima & Fujeira ,Egypt,473,1261
2001,2 star,  Ras Al Khaima & Fujeira ,Egypt,0,0
2000,5 star,abu dhabi,Egypt,9432,29357
2000,4 star,abu dhabi,Egypt,14476,64533
2000,3 star ,abu dhabi,Egypt,892,1619
2000,2 star,abu dhabi,Egypt,0,0
2000,5 star,dubai,Egypt,13993,36635
2000,4 star,dubai,Egypt,10303,19903
2000,3 star ,dubai,Egypt,19204,42582
2000,2 star,dubai,Egypt,11432,19338
2000,5 star,sharjah and ajman,Egypt,7937,16163
2000,4 star,sharjah and ajman,Egypt,3906,13577
2000,3 star ,sharjah and ajman,Egypt,0,0
2000,2 star,sharjah and ajman,Egypt,0,0
1999,5 star,abu dhabi,Egypt,10045,22867
1999,4 star,abu dhabi,Egypt,13125,49307
1999,3 star ,abu dhabi,Egypt,1207,2256
1999,2 star,abu dhabi,Egypt,0,0
1999,5 star,dubai,Egypt,20203,42849
1999,4 star,dubai,Egypt,10556,23425
1999,3 star ,dubai,Egypt,4397,11209
1999,2 star,dubai,Egypt,8284,13743
1999,5 star,sharjah and ajman,Egypt,12879,17480
1999,4 star,sharjah and ajman,Egypt,2789,106320
1999,3 star ,sharjah and ajman,Egypt,0,0
1999,2 star,sharjah and ajman,Egypt,0,0
1998,5 star,abu dhabi,Egypt,7272,22969
1998,4 star,abu dhabi,Egypt,12406,49052
1998,3 star ,abu dhabi,Egypt,1332,2954
1998,2 star,abu dhabi,Egypt,0,0
1998,5 star,dubai,Egypt,19169,43085
1998,4 star,dubai,Egypt,5907,14825
1998,3 star ,dubai,Egypt,4598,10137
1998,2 star,dubai,Egypt,8983,17309
1998,5 star,sharjah and ajman,Egypt,12360,16308
1998,4 star,sharjah and ajman,Egypt,2906,8089
1998,3 star ,sharjah and ajman,Egypt,0,0
1998,2 star,sharjah and ajman,Egypt,0,0
1997,5 star,abu dhabi,Egypt,6634,19614
1997,4 star,abu dhabi,Egypt,11777,50770
1997,3 star ,abu dhabi,Egypt,1379,3198
1997,2 star,abu dhabi,Egypt,0,0
1997,5 star,dubai,Egypt,10780,24992
1997,4 star,dubai,Egypt,4619,11032
1997,3 star ,dubai,Egypt,4164,10555
1997,2 star,dubai,Egypt,8829,16739
1997,5 star,sharjah and ajman,Egypt,6054,13215
1997,4 star,sharjah and ajman,Egypt,2922,9079
1997,3 star ,sharjah and ajman,Egypt,0,0
1997,2 star,sharjah and ajman,Egypt,0,0
1996,5 star,abu dhabi,Egypt,7867,22497
1996,4 star,abu dhabi,Egypt,9371,40617
1996,3 star ,abu dhabi,Egypt,1228,1914
1996,2 star,abu dhabi,Egypt,0,0
1996,5 star,dubai,Egypt,9906,23392
1996,4 star,dubai,Egypt,3607,8401
1996,3 star ,dubai,Egypt,4292,9269
1996,2 star,dubai,Egypt,8595,16272
1996,5 star,sharjah and ajman,Egypt,4659,8754
1996,4 star,sharjah and ajman,Egypt,1953,5100
1996,3 star ,sharjah and ajman,Egypt,0,0
1996,2 star,sharjah and ajman,Egypt,0,0
1995,5 star,abu dhabi,Sudan,844,1777
1995,4 star,abu dhabi,Sudan,1547,5912
1995,3 star ,abu dhabi,Sudan,152,305
1995,2 star,abu dhabi,Sudan,0,0
1995,5 star,dubai,Sudan,238,604
1995,4 star,dubai,Sudan,452,690
1995,3 star ,dubai,Sudan,736,1062
1995,2 star,dubai,Sudan,3416,6739
1995,5 star,sharjah and ajman,Sudan,313,809
1995,4 star,sharjah and ajman,Sudan,546,1656
1995,3 star ,sharjah and ajman,Sudan,0,0
1995,2 star,sharjah and ajman,Sudan,0,0
1995,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1995,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1995,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1995,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1995,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1995,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1995,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1995,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1994,5 star,abu dhabi,Sudan,589,1503
1994,4 star,abu dhabi,Sudan,1143,6017
1994,3 star ,abu dhabi,Sudan,239,513
1994,2 star,abu dhabi,Sudan,0,0
1994,5 star,dubai,Sudan,165,439
1994,4 star,dubai,Sudan,701,1177
1994,3 star ,dubai,Sudan,500,884
1994,2 star,dubai,Sudan,2745,4727
1994,5 star,sharjah and ajman,Sudan,367,888
1994,4 star,sharjah and ajman,Sudan,447,2347
1994,3 star ,sharjah and ajman,Sudan,0,0
1994,2 star,sharjah and ajman,Sudan,0,0
1994,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1994,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1994,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1994,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1994,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1994,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1994,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1994,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1993,5 star,abu dhabi,Sudan,374,1032
1993,4 star,abu dhabi,Sudan,1069,2979
1993,3 star ,abu dhabi,Sudan,273,453
1993,2 star,abu dhabi,Sudan,0,0
1993,5 star,dubai,Sudan,210,422
1993,4 star,dubai,Sudan,310,816
1993,3 star ,dubai,Sudan,461,851
1993,2 star,dubai,Sudan,1861,3276
1993,5 star,sharjah and ajman,Sudan,249,613
1993,4 star,sharjah and ajman,Sudan,359,2361
1993,3 star ,sharjah and ajman,Sudan,0,0
1993,2 star,sharjah and ajman,Sudan,0,0
1993,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1993,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1993,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1993,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1993,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1993,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1993,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1993,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1992,5 star,abu dhabi,Sudan,491,1515
1992,4 star,abu dhabi,Sudan,1595,5416
1992,3 star ,abu dhabi,Sudan,347,631
1992,2 star,abu dhabi,Sudan,0,0
1992,5 star,dubai,Sudan,260,399
1992,4 star,dubai,Sudan,226,439
1992,3 star ,dubai,Sudan,456,639
1992,2 star,dubai,Sudan,3390,5024
1992,5 star,sharjah and ajman,Sudan,285,887
1992,4 star,sharjah and ajman,Sudan,517,2287
1992,3 star ,sharjah and ajman,Sudan,0,0
1992,2 star,sharjah and ajman,Sudan,0,0
1992,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1992,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1992,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1992,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1992,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1992,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1992,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1992,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1991,5 star,abu dhabi,Sudan,570,1162
1991,4 star,abu dhabi,Sudan,1880,6282
1991,3 star ,abu dhabi,Sudan,260,474
1991,2 star,abu dhabi,Sudan,0,0
1991,5 star,dubai,Sudan,511,834
1991,4 star,dubai,Sudan,290,576
1991,3 star ,dubai,Sudan,486,620
1991,2 star,dubai,Sudan,3170,4296
1991,5 star,sharjah and ajman,Sudan,448,1022
1991,4 star,sharjah and ajman,Sudan,481,1757
1991,3 star ,sharjah and ajman,Sudan,0,0
1991,2 star,sharjah and ajman,Sudan,0,0
1991,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1991,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1991,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1991,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1991,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1991,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1991,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1991,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1990,5 star,abu dhabi,Sudan,724,1944
1990,4 star,abu dhabi,Sudan,2516,11286
1990,3 star ,abu dhabi,Sudan,522,832
1990,2 star,abu dhabi,Sudan,0,0
1990,5 star,dubai,Sudan,731,1447
1990,4 star,dubai,Sudan,540,1299
1990,3 star ,dubai,Sudan,1126,1676
1990,2 star,dubai,Sudan,3171,5343
1990,5 star,sharjah and ajman,Sudan,532,1307
1990,4 star,sharjah and ajman,Sudan,1058,5256
1990,3 star ,sharjah and ajman,Sudan,0,0
1990,2 star,sharjah and ajman,Sudan,0,0
1990,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1990,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1990,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1990,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1990,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1990,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1990,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1990,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1989,5 star,abu dhabi,Sudan,933,2570
1989,4 star,abu dhabi,Sudan,2394,4792
1989,3 star ,abu dhabi,Sudan,0,0
1989,2 star,abu dhabi,Sudan,0,0
1989,5 star,dubai,Sudan,777,1559
1989,4 star,dubai,Sudan,885,1653
1989,3 star ,dubai,Sudan,1222,2226
1989,2 star,dubai,Sudan,3003,6400
1989,5 star,sharjah and ajman,Sudan,748,1677
1989,4 star,sharjah and ajman,Sudan,1127,6441
1989,3 star ,sharjah and ajman,Sudan,0,0
1989,2 star,sharjah and ajman,Sudan,0,0
1989,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1989,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1989,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1989,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1989,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1989,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1989,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1989,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1988,5 star,abu dhabi,Sudan,916,2208
1988,4 star,abu dhabi,Sudan,3287,6382
1988,3 star ,abu dhabi,Sudan,0,0
1988,2 star,abu dhabi,Sudan,0,0
1988,5 star,dubai,Sudan,777,2681
1988,4 star,dubai,Sudan,2019,4992
1988,3 star ,dubai,Sudan,2251,3159
1988,2 star,dubai,Sudan,526,815
1988,5 star,sharjah and ajman,Sudan,625,2100
1988,4 star,sharjah and ajman,Sudan,1272,6370
1988,3 star ,sharjah and ajman,Sudan,0,0
1988,2 star,sharjah and ajman,Sudan,0,0
1988,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1988,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1988,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1988,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1988,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1988,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1988,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1988,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1987,5 star,abu dhabi,Sudan,715,1670
1987,4 star,abu dhabi,Sudan,1914,4980
1987,3 star ,abu dhabi,Sudan,0,0
1987,2 star,abu dhabi,Sudan,0,0
1987,5 star,dubai,Sudan,698,1472
1987,4 star,dubai,Sudan,1662,2421
1987,3 star ,dubai,Sudan,2950,3478
1987,2 star,dubai,Sudan,112,200
1987,5 star,sharjah and ajman,Sudan,726,1537
1987,4 star,sharjah and ajman,Sudan,841,3672
1987,3 star ,sharjah and ajman,Sudan,0,0
1987,2 star,sharjah and ajman,Sudan,0,0
1987,5 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1987,4 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1987,3 star , Ajman and Umm Al-Qiwain,Sudan,0,0
1987,2 star, Ajman and Umm Al-Qiwain,Sudan,0,0
1987,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1987,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1987,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1987,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1986,5 star,abu dhabi,Sudan,568,1907
1986,4 star,abu dhabi,Sudan,1682,4601
1986,3 star ,abu dhabi,Sudan,0,0
1986,2 star,abu dhabi,Sudan,0,0
1986,5 star,dubai,Sudan,562,2119
1986,4 star,dubai,Sudan,1772,2463
1986,3 star ,dubai,Sudan,803,1111
1986,2 star,dubai,Sudan,27,72
1986,5 star,sharjah and ajman,Sudan,618,1663
1986,4 star,sharjah and ajman,Sudan,752,5334
1986,3 star ,sharjah and ajman,Sudan,0,0
1986,2 star,sharjah and ajman,Sudan,0,0
1986,5 star, Umm Al-Qiwain,Sudan,0,0
1986,4 star, Umm Al-Qiwain,Sudan,0,0
1986,3 star , Umm Al-Qiwain,Sudan,0,0
1986,2 star, Umm Al-Qiwain,Sudan,0,0
1986,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1986,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1986,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1986,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1985,5 star,abu dhabi,Sudan,726,2138
1985,4 star,abu dhabi,Sudan,1477,2768
1985,3 star ,abu dhabi,Sudan,0,0
1985,2 star,abu dhabi,Sudan,0,0
1985,5 star,dubai,Sudan,827,2272
1985,4 star,dubai,Sudan,702,1344
1985,3 star ,dubai,Sudan,212,465
1985,2 star,dubai,Sudan,10,49
1985,5 star,sharjah and ajman,Sudan,461,1412
1985,4 star,sharjah and ajman,Sudan,824,5463
1985,3 star ,sharjah and ajman,Sudan,0,0
1985,2 star,sharjah and ajman,Sudan,0,0
1985,5 star, Umm Al-Qiwain,Sudan,0,0
1985,4 star, Umm Al-Qiwain,Sudan,0,0
1985,3 star , Umm Al-Qiwain,Sudan,0,0
1985,2 star, Umm Al-Qiwain,Sudan,0,0
1985,5 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1985,4 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
1985,3 star ,  Ras Al Khaima & Fujeira ,Sudan,0,0
1985,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
2005,5 star,abu dhabi,Sudan,1785,3689
2005,4 star,abu dhabi,Sudan,4060,9688
2005,3 star ,abu dhabi,Sudan,705,1224
2005,2 star,abu dhabi,Sudan,0,0
2005,5 star,dubai,Sudan,3406,7630
2005,4 star,dubai,Sudan,3489,7592
2005,3 star ,dubai,Sudan,9242,20857
2005,2 star,dubai,Sudan,12823,34337
2005,5 star,sharjah and ajman,Sudan,186,827
2005,4 star,sharjah and ajman,Sudan,341,954
2005,3 star ,sharjah and ajman,Sudan,605,2967
2005,2 star,sharjah and ajman,Sudan,138,285
2005,5 star, Umm Al-Qiwain,Sudan,0,0
2005,4 star, Umm Al-Qiwain,Sudan,16,74
2005,3 star , Umm Al-Qiwain,Sudan,0,0
2005,2 star, Umm Al-Qiwain,Sudan,1030,3996
2005,5 star,  Ras Al Khaima & Fujeira ,Sudan,106,137
2005,4 star,  Ras Al Khaima & Fujeira ,Sudan,122,332
2005,3 star ,  Ras Al Khaima & Fujeira ,Sudan,102,423
2005,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
2004,5 star,abu dhabi,Sudan,2006,4115
2004,4 star,abu dhabi,Sudan,3920,12639
2004,3 star ,abu dhabi,Sudan,459,1032
2004,2 star,abu dhabi,Sudan,0,0
2004,5 star,dubai,Sudan,2464,5727
2004,4 star,dubai,Sudan,3077,7097
2004,3 star ,dubai,Sudan,12183,25382
2004,2 star,dubai,Sudan,10201,28414
2004,5 star,sharjah and ajman,Sudan,211,629
2004,4 star,sharjah and ajman,Sudan,406,704
2004,3 star ,sharjah and ajman,Sudan,631,2411
2004,2 star,sharjah and ajman,Sudan,175,530
2004,5 star, Umm Al-Qiwain,Sudan,7,12
2004,4 star, Umm Al-Qiwain,Sudan,0,0
2004,3 star , Umm Al-Qiwain,Sudan,0,0
2004,2 star, Umm Al-Qiwain,Sudan,274,3042
2004,5 star,  Ras Al Khaima & Fujeira ,Sudan,67,113
2004,4 star,  Ras Al Khaima & Fujeira ,Sudan,100,165
2004,3 star ,  Ras Al Khaima & Fujeira ,Sudan,111,193
2004,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
2003,5 star,abu dhabi,Sudan,1134,2773
2003,4 star,abu dhabi,Sudan,3507,11651
2003,3 star ,abu dhabi,Sudan,226,517
2003,2 star,abu dhabi,Sudan,0,0
2003,5 star,dubai,Sudan,3157,6660
2003,4 star,dubai,Sudan,3492,6431
2003,3 star ,dubai,Sudan,11040,22064
2003,2 star,dubai,Sudan,9779,23467
2003,5 star,sharjah and ajman,Sudan,683,1709
2003,4 star,sharjah and ajman,Sudan,914,4065
2003,3 star ,sharjah and ajman,Sudan,608,1818
2003,2 star,sharjah and ajman,Sudan,178,279
2003,5 star, Umm Al-Qiwain,Sudan,0,0
2003,4 star, Umm Al-Qiwain,Sudan,17,30
2003,3 star , Umm Al-Qiwain,Sudan,0,0
2003,2 star, Umm Al-Qiwain,Sudan,331,2515
2003,5 star,  Ras Al Khaima & Fujeira ,Sudan,75,111
2003,4 star,  Ras Al Khaima & Fujeira ,Sudan,90,425
2003,3 star ,  Ras Al Khaima & Fujeira ,Sudan,116,227
2003,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
2002,5 star,abu dhabi,Sudan,665,1680
2002,4 star,abu dhabi,Sudan,4113,11754
2002,3 star ,abu dhabi,Sudan,309,886
2002,2 star,abu dhabi,Sudan,0,0
2002,5 star,dubai,Sudan,2581,4958
2002,4 star,dubai,Sudan,1739,3477
2002,3 star ,dubai,Sudan,8794,17034
2002,2 star,dubai,Sudan,9104,23662
2002,5 star,sharjah and ajman,Sudan,398,1040
2002,4 star,sharjah and ajman,Sudan,2089,4737
2002,3 star ,sharjah and ajman,Sudan,710,1653
2002,2 star,sharjah and ajman,Sudan,132,256
2002,5 star, Umm Al-Qiwain,Sudan,0,0
2002,4 star, Umm Al-Qiwain,Sudan,24,50
2002,3 star , Umm Al-Qiwain,Sudan,0,0
2002,2 star, Umm Al-Qiwain,Sudan,272,1791
2002,5 star,  Ras Al Khaima & Fujeira ,Sudan,92,161
2002,4 star,  Ras Al Khaima & Fujeira ,Sudan,92,231
2002,3 star ,  Ras Al Khaima & Fujeira ,Sudan,97,227
2002,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
2001,5 star,abu dhabi,Sudan,711,2198
2001,4 star,abu dhabi,Sudan,4061,13799
2001,3 star ,abu dhabi,Sudan,277,813
2001,2 star,abu dhabi,Sudan,0,0
2001,5 star,dubai,Sudan,1481,2933
2001,4 star,dubai,Sudan,1549,2960
2001,3 star ,dubai,Sudan,4407,9083
2001,2 star,dubai,Sudan,6370,16563
2001,5 star,sharjah and ajman,Sudan,369,1227
2001,4 star,sharjah and ajman,Sudan,1774,4796
2001,3 star ,sharjah and ajman,Sudan,0,0
2001,2 star,sharjah and ajman,Sudan,0,0
2001,5 star, Umm Al-Qiwain,Sudan,0,0
2001,4 star, Umm Al-Qiwain,Sudan,365,3490
2001,3 star , Umm Al-Qiwain,Sudan,0,0
2001,2 star, Umm Al-Qiwain,Sudan,0,0
2001,5 star,  Ras Al Khaima & Fujeira ,Sudan,92,138
2001,4 star,  Ras Al Khaima & Fujeira ,Sudan,168,472
2001,3 star ,  Ras Al Khaima & Fujeira ,Sudan,116,218
2001,2 star,  Ras Al Khaima & Fujeira ,Sudan,0,0
2000,5 star,abu dhabi,Sudan,640,2476
2000,4 star,abu dhabi,Sudan,3841,18544
2000,3 star ,abu dhabi,Sudan,404,847
2000,2 star,abu dhabi,Sudan,0,0
2000,5 star,dubai,Sudan,906,2470
2000,4 star,dubai,Sudan,1033,2176
2000,3 star ,dubai,Sudan,3502,7622
2000,2 star,dubai,Sudan,5734,12037
2000,5 star,sharjah and ajman,Sudan,376,1233
2000,4 star,sharjah and ajman,Sudan,1687,5906
2000,3 star ,sharjah and ajman,Sudan,0,0
2000,2 star,sharjah and ajman,Sudan,0,0
1999,5 star,abu dhabi,Sudan,1115,1674
1999,4 star,abu dhabi,Sudan,3310,11806
1999,3 star ,abu dhabi,Sudan,461,1410
1999,2 star,abu dhabi,Sudan,0,0
1999,5 star,dubai,Sudan,2194,4323
1999,4 star,dubai,Sudan,2567,5725
1999,3 star ,dubai,Sudan,1890,5036
1999,2 star,dubai,Sudan,3632,6498
1999,5 star,sharjah and ajman,Sudan,585,1058
1999,4 star,sharjah and ajman,Sudan,1328,5281
1999,3 star ,sharjah and ajman,Sudan,0,0
1999,2 star,sharjah and ajman,Sudan,0,0
1998,5 star,abu dhabi,Sudan,488,1124
1998,4 star,abu dhabi,Sudan,2804,10862
1998,3 star ,abu dhabi,Sudan,346,1656
1998,2 star,abu dhabi,Sudan,0,0
1998,5 star,dubai,Sudan,2255,4007
1998,4 star,dubai,Sudan,913,2594
1998,3 star ,dubai,Sudan,1641,3934
1998,2 star,dubai,Sudan,4278,11780
1998,5 star,sharjah and ajman,Sudan,392,664
1998,4 star,sharjah and ajman,Sudan,1200,2759
1998,3 star ,sharjah and ajman,Sudan,0,0
1998,2 star,sharjah and ajman,Sudan,0,0
1997,5 star,abu dhabi,Sudan,613,1413
1997,4 star,abu dhabi,Sudan,2168,7110
1997,3 star ,abu dhabi,Sudan,206,1075
1997,2 star,abu dhabi,Sudan,0,0
1997,5 star,dubai,Sudan,962,1647
1997,4 star,dubai,Sudan,665,1650
1997,3 star ,dubai,Sudan,1134,2216
1997,2 star,dubai,Sudan,5060,10695
1997,5 star,sharjah and ajman,Sudan,448,810
1997,4 star,sharjah and ajman,Sudan,1223,5197
1997,3 star ,sharjah and ajman,Sudan,0,0
1997,2 star,sharjah and ajman,Sudan,0,0
1996,5 star,abu dhabi,Sudan,864,2035
1996,4 star,abu dhabi,Sudan,1965,6276
1996,3 star ,abu dhabi,Sudan,145,228
1996,2 star,abu dhabi,Sudan,0,0
1996,5 star,dubai,Sudan,517,1399
1996,4 star,dubai,Sudan,559,1099
1996,3 star ,dubai,Sudan,681,1207
1996,2 star,dubai,Sudan,4352,7085
1996,5 star,sharjah and ajman,Sudan,245,1177
1996,4 star,sharjah and ajman,Sudan,756,1769
1996,3 star ,sharjah and ajman,Sudan,0,0
1996,2 star,sharjah and ajman,Sudan,0,0
2000,5 star,abu dhabi,somalia,56,125
2000,4 star,abu dhabi,somalia,889,2340
2000,3 star ,abu dhabi,somalia,103,219
2000,2 star,abu dhabi,somalia,0,0
2000,5 star,dubai,somalia,99,281
2000,4 star,dubai,somalia,169,380
2000,3 star ,dubai,somalia,1298,3095
2000,2 star,dubai,somalia,6270,17945
2000,5 star,sharjah and ajman,somalia,34,58
2000,4 star,sharjah and ajman,somalia,255,891
2000,3 star ,sharjah and ajman,somalia,0,0
2000,2 star,sharjah and ajman,somalia,0,0
1999,5 star,abu dhabi,somalia,44,95
1999,4 star,abu dhabi,somalia,855,2103
1999,3 star ,abu dhabi,somalia,81,179
1999,2 star,abu dhabi,somalia,0,0
1999,5 star,dubai,somalia,216,477
1999,4 star,dubai,somalia,1105,2194
1999,3 star ,dubai,somalia,643,1708
1999,2 star,dubai,somalia,6062,19884
1999,5 star,sharjah and ajman,somalia,51,99
1999,4 star,sharjah and ajman,somalia,226,762
1999,3 star ,sharjah and ajman,somalia,0,0
1999,2 star,sharjah and ajman,somalia,0,0
1998,5 star,abu dhabi,somalia,52,109
1998,4 star,abu dhabi,somalia,731,2549
1998,3 star ,abu dhabi,somalia,60,266
1998,2 star,abu dhabi,somalia,0,0
1998,5 star,dubai,somalia,593,1160
1998,4 star,dubai,somalia,336,716
1998,3 star ,dubai,somalia,1153,2511
1998,2 star,dubai,somalia,5870,18007
1998,5 star,sharjah and ajman,somalia,73,136
1998,4 star,sharjah and ajman,somalia,145,294
1998,3 star ,sharjah and ajman,somalia,0,0
1998,2 star,sharjah and ajman,somalia,0,0
1997,5 star,abu dhabi,somalia,112,264
1997,4 star,abu dhabi,somalia,683,1887
1997,3 star ,abu dhabi,somalia,69,374
1997,2 star,abu dhabi,somalia,0,0
1997,5 star,dubai,somalia,386,598
1997,4 star,dubai,somalia,254,532
1997,3 star ,dubai,somalia,375,726
1997,2 star,dubai,somalia,4638,12237
1997,5 star,sharjah and ajman,somalia,195,267
1997,4 star,sharjah and ajman,somalia,263,991
1997,3 star ,sharjah and ajman,somalia,0,0
1997,2 star,sharjah and ajman,somalia,0,0
1996,5 star,abu dhabi,somalia,172,316
