year,class,item,emirate,nationality,value
1987,2 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0
1987,2 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0
1987,5 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1987,5 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1987,4 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1987,4star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1987,3 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1987,3 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1987,2 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1987,2 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1986,5 star,guests,abu dhabi,Other  Europian countries,5441
1986,5 star,nights,abu dhabi,Other  Europian countries,20297
1986,4 star,guests,abu dhabi,Other  Europian countries,5321
1986,4star,nights,abu dhabi,Other  Europian countries,21672
1986,3 star,guests,abu dhabi,Other  Europian countries,0
1986,3 star,nights,abu dhabi,Other  Europian countries,0
1986,2 star,guests,abu dhabi,Other  Europian countries,0
1986,2 star,nights,abu dhabi,Other  Europian countries,0
1986,5 star,guests,dubai,Other  Europian countries,31018
1986,5 star,nights,dubai,Other  Europian countries,111314
1986,4 star,guests,dubai,Other  Europian countries,10204
1986,4star,nights,dubai,Other  Europian countries,23015
1986,3 star,guests,dubai,Other  Europian countries,15
1986,3 star,nights,dubai,Other  Europian countries,65
1986,2 star,guests,dubai,Other  Europian countries,0
1986,2 star,nights,dubai,Other  Europian countries,0
1986,5 star,guests,sharjah and ajman,Other  Europian countries,4251
1986,5 star,nights,sharjah and ajman,Other  Europian countries,18720
1986,4 star,guests,sharjah and ajman,Other  Europian countries,1015
1986,4star,nights,sharjah and ajman,Other  Europian countries,6663
1986,3 star,guests,sharjah and ajman,Other  Europian countries,0
1986,3 star,nights,sharjah and ajman,Other  Europian countries,0
1986,2 star,guests,sharjah and ajman,Other  Europian countries,0
1986,2 star,nights,sharjah and ajman,Other  Europian countries,0
1986,5 star,guests,Umm Al-Qiwain  ,Other  Europian countries,0
1986,5 star,nights,Umm Al-Qiwain  ,Other  Europian countries,0
1986,4 star,guests,Umm Al-Qiwain  ,Other  Europian countries,0
1986,4star,nights,Umm Al-Qiwain  ,Other  Europian countries,0
1986,3 star,guests,Umm Al-Qiwain  ,Other  Europian countries,0
1986,3 star,nights,Umm Al-Qiwain  ,Other  Europian countries,0
1986,2 star,guests,Umm Al-Qiwain  ,Other  Europian countries,0
1986,2 star,nights,Umm Al-Qiwain  ,Other  Europian countries,0
1986,5 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1986,5 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1986,4 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1986,4star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1986,3 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1986,3 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1986,2 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1986,2 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1985,5 star,guests,abu dhabi,Other  Europian countries,8368
1985,5 star,nights,abu dhabi,Other  Europian countries,24758
1985,4 star,guests,abu dhabi,Other  Europian countries,6742
1985,4star,nights,abu dhabi,Other  Europian countries,26006
1985,3 star,guests,abu dhabi,Other  Europian countries,0
1985,3 star,nights,abu dhabi,Other  Europian countries,0
1985,2 star,guests,abu dhabi,Other  Europian countries,0
1985,2 star,nights,abu dhabi,Other  Europian countries,0
1985,5 star,guests,dubai,Other  Europian countries,26008
1985,5 star,nights,dubai,Other  Europian countries,87525
1985,4 star,guests,dubai,Other  Europian countries,10563
1985,4star,nights,dubai,Other  Europian countries,21482
1985,3 star,guests,dubai,Other  Europian countries,28
1985,3 star,nights,dubai,Other  Europian countries,327
1985,2 star,guests,dubai,Other  Europian countries,0
1985,2 star,nights,dubai,Other  Europian countries,0
1985,5 star,guests,sharjah and ajman,Other  Europian countries,6881
1985,5 star,nights,sharjah and ajman,Other  Europian countries,24163
1985,4 star,guests,sharjah and ajman,Other  Europian countries,1657
1985,4star,nights,sharjah and ajman,Other  Europian countries,13503
1985,3 star,guests,sharjah and ajman,Other  Europian countries,0
1985,3 star,nights,sharjah and ajman,Other  Europian countries,0
1985,2 star,guests,sharjah and ajman,Other  Europian countries,0
1985,2 star,nights,sharjah and ajman,Other  Europian countries,0
1985,5 star,guests,Umm Al-Qiwain  ,Other  Europian countries,0
1985,5 star,nights,Umm Al-Qiwain  ,Other  Europian countries,0
1985,4 star,guests,Umm Al-Qiwain  ,Other  Europian countries,0
1985,4star,nights,Umm Al-Qiwain  ,Other  Europian countries,0
1985,3 star,guests,Umm Al-Qiwain  ,Other  Europian countries,0
1985,3 star,nights,Umm Al-Qiwain  ,Other  Europian countries,0
1985,2 star,guests,Umm Al-Qiwain  ,Other  Europian countries,0
1985,2 star,nights,Umm Al-Qiwain  ,Other  Europian countries,0
1985,5 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1985,5 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1985,4 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1985,4star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1985,3 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1985,3 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
1985,2 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
1985,2 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
2005,5 star,guests,abu dhabi,Other  Europian countries,40538
2005,5 star,nights,abu dhabi,Other  Europian countries,141996
2005,4 star,guests,abu dhabi,Other  Europian countries,19853
2005,4star,nights,abu dhabi,Other  Europian countries,75642
2005,3 star,guests,abu dhabi,Other  Europian countries,231
2005,3 star,nights,abu dhabi,Other  Europian countries,671
2005,2 star,guests,abu dhabi,Other  Europian countries,-
2005,2 star,nights,abu dhabi,Other  Europian countries,-
2005,5 star,guests,dubai,Other  Europian countries,236810
2005,5 star,nights,dubai,Other  Europian countries,701660
2005,4 star,guests,dubai,Other  Europian countries,107149
2005,4star,nights,dubai,Other  Europian countries,265709
2005,3 star,guests,dubai,Other  Europian countries,124567
2005,3 star,nights,dubai,Other  Europian countries,444373
2005,2 star,guests,dubai,Other  Europian countries,28953
2005,2 star,nights,dubai,Other  Europian countries,83516
2005,5 star,guests,sharjah,Other  Europian countries,11314
2005,5 star,nights,sharjah,Other  Europian countries,33159
2005,4 star,guests,sharjah,Other  Europian countries,15807
2005,4star,nights,sharjah,Other  Europian countries,26027
2005,3 star,guests,sharjah,Other  Europian countries,1674
2005,3 star,nights,sharjah,Other  Europian countries,11535
2005,2 star,guests,sharjah,Other  Europian countries,194
2005,2 star,nights,sharjah,Other  Europian countries,1056
2005,5 star,guests,Ajman,Other  Europian countries,9726
2005,5 star,nights,Ajman,Other  Europian countries,12833
2005,4 star,guests,Ajman,Other  Europian countries,1036
2005,4star,nights,Ajman,Other  Europian countries,3501
2005,3 star,guests,Ajman,Other  Europian countries,-
2005,3 star,nights,Ajman,Other  Europian countries,-
2005,2 star,guests,Ajman,Other  Europian countries,153
2005,2 star,nights,Ajman,Other  Europian countries,2036
2005,5 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,48803
2005,5 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,119007
2005,4 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,2674
2005,4star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,17183
2005,3 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,1557
2005,3 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,3627
2005,2 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,-
2005,2 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,-
2004,5 star,guests,abu dhabi,Other  Europian countries,24836
2004,5 star,nights,abu dhabi,Other  Europian countries,110970
2004,4 star,guests,abu dhabi,Other  Europian countries,16833
2004,4star,nights,abu dhabi,Other  Europian countries,71919
2004,3 star,guests,abu dhabi,Other  Europian countries,300
2004,3 star,nights,abu dhabi,Other  Europian countries,2743
2004,2 star,guests,abu dhabi,Other  Europian countries,-
2004,2 star,nights,abu dhabi,Other  Europian countries,-
2004,5 star,guests,dubai,Other  Europian countries,209824
2004,5 star,nights,dubai,Other  Europian countries,631100
2004,4 star,guests,dubai,Other  Europian countries,77955
2004,4star,nights,dubai,Other  Europian countries,222408
2004,3 star,guests,dubai,Other  Europian countries,114602
2004,3 star,nights,dubai,Other  Europian countries,370753
2004,2 star,guests,dubai,Other  Europian countries,25845
2004,2 star,nights,dubai,Other  Europian countries,70487
2004,5 star,guests,sharjah,Other  Europian countries,12766
2004,5 star,nights,sharjah,Other  Europian countries,37917
2004,4 star,guests,sharjah,Other  Europian countries,8449
2004,4star,nights,sharjah,Other  Europian countries,17568
2004,3 star,guests,sharjah,Other  Europian countries,1824
2004,3 star,nights,sharjah,Other  Europian countries,10501
2004,2 star,guests,sharjah,Other  Europian countries,275
2004,2 star,nights,sharjah,Other  Europian countries,2484
2004,5 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,1953
2004,5 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,17169
2004,4 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,-
2004,4star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,-
2004,3 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,-
2004,3 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,-
2004,2 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,86
2004,2 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,1214
2004,5 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,28963
2004,5 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,76759
2004,4 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,2764
2004,4star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,20462
2004,3 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,1547
2004,3 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,4746
2004,2 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,-
2004,2 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,-
2003,5 star,guests,abu dhabi,Other  Europian countries,23523
2003,5 star,nights,abu dhabi,Other  Europian countries,53636
2003,4 star,guests,abu dhabi,Other  Europian countries,13297
2003,4star,nights,abu dhabi,Other  Europian countries,82199
2003,3 star,guests,abu dhabi,Other  Europian countries,132
2003,3 star,nights,abu dhabi,Other  Europian countries,642
2003,2 star,guests,abu dhabi,Other  Europian countries,0
2003,2 star,nights,abu dhabi,Other  Europian countries,0
2003,5 star,guests,dubai,Other  Europian countries,135009
2003,5 star,nights,dubai,Other  Europian countries,423675
2003,4 star,guests,dubai,Other  Europian countries,61481
2003,4star,nights,dubai,Other  Europian countries,160033
2003,3 star,guests,dubai,Other  Europian countries,74178
2003,3 star,nights,dubai,Other  Europian countries,190566
2003,2 star,guests,dubai,Other  Europian countries,23356
2003,2 star,nights,dubai,Other  Europian countries,59583
2003,5 star,guests,sharjah,Other  Europian countries,17527
2003,5 star,nights,sharjah,Other  Europian countries,52011
2003,4 star,guests,sharjah,Other  Europian countries,5207
2003,4star,nights,sharjah,Other  Europian countries,15126
2003,3 star,guests,sharjah,Other  Europian countries,1446
2003,3 star,nights,sharjah,Other  Europian countries,7802
2003,2 star,guests,sharjah,Other  Europian countries,289
2003,2 star,nights,sharjah,Other  Europian countries,1412
2003,5 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,9986
2003,5 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,17472
2003,4 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,948
2003,4star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,1113
2003,3 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0
2003,3 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0
2003,2 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,155
2003,2 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,1773
2003,5 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,23833
2003,5 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,54671
2003,4 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,1073
2003,4star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,5176
2003,3 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,1387
2003,3 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,5391
2003,2 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
2003,2 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
2002,5 star,guests,abu dhabi,Other  Europian countries,19648
2002,5 star,nights,abu dhabi,Other  Europian countries,54533
2002,4 star,guests,abu dhabi,Other  Europian countries,13663
2002,4star,nights,abu dhabi,Other  Europian countries,93298
2002,3 star,guests,abu dhabi,Other  Europian countries,154
2002,3 star,nights,abu dhabi,Other  Europian countries,475
2002,2 star,guests,abu dhabi,Other  Europian countries,0
2002,2 star,nights,abu dhabi,Other  Europian countries,0
2002,5 star,guests,dubai,Other  Europian countries,128846
2002,5 star,nights,dubai,Other  Europian countries,412710
2002,4 star,guests,dubai,Other  Europian countries,45118
2002,4star,nights,dubai,Other  Europian countries,103788
2002,3 star,guests,dubai,Other  Europian countries,66801
2002,3 star,nights,dubai,Other  Europian countries,147327
2002,2 star,guests,dubai,Other  Europian countries,12080
2002,2 star,nights,dubai,Other  Europian countries,38146
2002,5 star,guests,sharjah,Other  Europian countries,12578
2002,5 star,nights,sharjah,Other  Europian countries,42968
2002,4 star,guests,sharjah,Other  Europian countries,3719
2002,4star,nights,sharjah,Other  Europian countries,13941
2002,3 star,guests,sharjah,Other  Europian countries,1518
2002,3 star,nights,sharjah,Other  Europian countries,9079
2002,2 star,guests,sharjah,Other  Europian countries,159
2002,2 star,nights,sharjah,Other  Europian countries,1578
2002,5 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,13934
2002,5 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,26098
2002,4 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,824
2002,4star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,1074
2002,3 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0
2002,3 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0
2002,2 star,guests,Ajman and Umm Al-Qiwain  ,Other  Europian countries,72
2002,2 star,nights,Ajman and Umm Al-Qiwain  ,Other  Europian countries,883
2002,5 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,22278
2002,5 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,60876
2002,4 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,1291
2002,4star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,6575
2002,3 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,1499
2002,3 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,5739
2002,2 star,guests, Ras Al Khaima & Fujeira,Other  Europian countries,0
2002,2 star,nights, Ras Al Khaima & Fujeira,Other  Europian countries,0
2001,5 star,guests,abu dhabi,Other  Europian countries,14950
2001,5 star,nights,abu dhabi,Other  Europian countries,52472
2001,4 star,guests,abu dhabi,Other  Europian countries,12747
2001,4star,nights,abu dhabi,Other  Europian countries,64361
2001,3 star,guests,abu dhabi,Other  Europian countries,200
2001,3 star,nights,abu dhabi,Other  Europian countries,748
2001,2 star,guests,abu dhabi,Other  Europian countries,0
2001,2 star,nights,abu dhabi,Other  Europian countries,0
2001,5 star,guests,dubai,Other  Europian countries,94641
2001,5 star,nights,dubai,Other  Europian countries,338675
2001,4 star,guests,dubai,Other  Europian countries,44500
2001,4star,nights,dubai,Other  Europian countries,116770
2001,3 star,guests,dubai,Other  Europian countries,40404
2001,3 star,nights,dubai,Other  Europian countries,85197
2001,2 star,guests,dubai,Other  Europian countries,7815
2001,2 star,nights,dubai,Other  Europian countries,22414
2001,5 star,guests,sharjah,Other  Europian countries,7562
2001,5 star,nights,sharjah,Other  Europian countries,41071
2001,4 star,guests,sharjah,Other  Europian countries,2860
2001,4star,nights,sharjah,Other  Europian countries,11414
2001,3 star,guests,sharjah,Other  Europian countries,0
2001,3 star,nights,sharjah,Other  Europian countries,0
